TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
103108,2024-06-02 09:11:43.843400,4085.828156359311,170,purchase,Philadelphia,0
103109,2024-07-08 23:17:50.420075,2155.5125251373165,492,purchase,San Jose,0
103110,2024-07-20 01:39:03.751020,4079.17943458133,475,purchase,Chicago,0
103111,2024-04-24 06:48:07.514317,1131.8447791521935,189,refund,Dallas,0
103112,2024-01-12 05:45:54.605691,3037.0601397578075,336,refund,Houston,0
103113,2023-12-11 22:50:08.942519,3468.4623049712673,204,refund,Los Angeles,0
103114,2024-06-06 19:07:27.394066,4097.721736784621,752,purchase,San Antonio,0
103115,2024-04-05 15:51:37.107923,897.9859135155042,330,refund,Houston,0
103116,2024-08-03 23:36:28.072676,2222.5051320661405,810,refund,San Diego,0
103117,2024-01-30 08:30:07.819964,3949.461600904016,603,refund,Dallas,0
103118,2023-10-23 06:44:02.495451,1016.0143665425326,930,purchase,San Diego,0
103119,2024-01-23 01:35:03.414052,4614.912033007229,934,purchase,Houston,0
103120,2024-08-30 23:31:38.418877,3278.9844804206205,997,refund,Los Angeles,0
103121,2024-03-05 00:57:29.873568,2426.1628673957543,94,purchase,New York,0
103122,2024-02-04 05:54:46.265688,1903.456381507805,923,refund,Chicago,0
103123,2023-12-08 13:40:02.491025,965.8840317045631,329,refund,San Antonio,0
103124,2024-10-17 03:42:25.374519,4294.2971987080655,254,refund,Los Angeles,0
103125,2024-09-05 00:41:15.976859,629.0996452737465,655,refund,Los Angeles,0
103126,2024-09-13 13:43:12.376843,4205.284206099739,587,purchase,San Jose,0
103127,2024-10-01 10:37:47.093850,935.9977790853692,698,purchase,Philadelphia,0
103128,2024-07-19 07:47:15.689956,1788.7736015732453,407,purchase,San Antonio,0
103129,2024-04-22 21:13:19.969124,4107.588357233261,885,purchase,Chicago,0
103130,2023-12-23 19:43:26.639331,1879.833743403815,139,purchase,Dallas,0
103131,2024-03-10 18:51:56.952883,1594.344711484961,883,refund,San Diego,0
103132,2024-01-01 01:32:16.628683,1207.1947648301684,105,refund,San Jose,0
103133,2023-11-16 13:29:10.754207,1411.4324880959673,647,purchase,New York,0
103134,2024-03-09 22:03:29.096672,4396.676847992263,802,purchase,San Antonio,0
103135,2024-05-05 08:55:26.022200,1489.9254870590496,514,purchase,Philadelphia,0
103136,2024-07-05 21:55:38.434829,2190.1323786602925,511,refund,Los Angeles,0
103137,2024-06-10 13:45:21.252050,4179.053981179549,818,refund,San Diego,0
103138,2024-08-10 13:29:25.969814,2204.016139674532,306,purchase,Phoenix,0
103139,2024-06-26 12:43:38.464409,3113.1269021941634,377,refund,Chicago,0
103140,2024-02-26 20:23:51.667247,3920.049002982112,902,refund,New York,0
103141,2024-08-19 01:34:44.629582,4507.849044985047,949,refund,New York,0
103142,2024-02-25 06:40:47.789529,296.5869034979879,872,purchase,Phoenix,0
103143,2024-02-11 19:09:58.209971,4050.262058489661,500,purchase,San Diego,0
103144,2024-09-07 16:41:22.847775,841.0298107470572,502,refund,Phoenix,0
103145,2024-04-11 23:52:09.890619,1656.3724988854171,600,refund,Los Angeles,0
103146,2023-10-30 15:32:02.114346,1256.6340256325866,894,purchase,San Diego,0
103147,2024-05-31 08:47:58.119924,721.9745274554224,218,purchase,New York,0
103148,2024-07-24 03:57:21.368012,3004.3673544302674,263,refund,New York,0
103149,2024-05-03 22:27:29.342124,3774.228557839897,976,refund,Los Angeles,0
103150,2023-11-21 22:45:48.726305,377.93407740190605,463,refund,San Diego,0
103151,2023-11-13 07:46:00.133095,268.33055484984675,600,purchase,Dallas,0
103152,2024-01-07 22:51:19.499675,4750.256124294998,338,refund,San Antonio,0
103153,2024-03-13 07:09:19.165611,4111.887744956698,333,refund,San Antonio,0
103154,2024-09-18 20:45:02.785174,114.30189780782123,264,purchase,Philadelphia,0
103155,2024-07-31 19:32:45.871157,1803.6530933836696,930,purchase,Dallas,0
103156,2024-06-25 23:27:06.708980,2990.4282432044756,453,refund,Chicago,0
103157,2024-09-15 20:52:28.692369,2626.346921900099,770,refund,San Antonio,0
103158,2023-12-12 21:46:30.357711,946.9419784203691,204,refund,Dallas,0
103159,2024-10-04 01:33:36.473231,1070.8615204993714,292,purchase,Houston,0
103160,2024-04-09 19:45:27.773720,4294.481244162787,984,purchase,Houston,0
103161,2024-01-28 14:51:34.611620,4818.8130273196975,716,refund,Houston,0
103162,2024-07-05 13:54:31.206587,957.7812065569674,408,refund,Houston,0
103163,2024-02-22 13:22:08.603115,1982.3846431187185,782,refund,San Jose,0
103164,2024-06-09 08:08:22.450204,4566.116689669589,340,purchase,Houston,0
103165,2024-03-01 20:22:12.241885,2314.672328888089,491,refund,San Antonio,0
103166,2023-11-20 18:05:30.004850,3874.8306198257715,873,refund,Philadelphia,0
103167,2024-03-21 10:20:59.283276,1650.0410926374186,501,purchase,Los Angeles,0
103168,2023-10-23 17:06:14.435926,3656.639315056642,240,refund,Philadelphia,0
103169,2024-08-19 23:13:42.307057,208.99475891815206,77,purchase,Dallas,0
103170,2024-10-16 12:09:41.189052,3570.2432621380663,410,refund,San Antonio,0
103171,2024-02-10 11:15:35.541436,2655.8818366147343,65,purchase,Chicago,0
103172,2024-04-23 08:20:29.904046,1550.6566939044985,370,refund,San Jose,0
103173,2024-08-30 22:31:06.901787,4196.943026358499,146,refund,Chicago,0
103174,2023-10-28 18:25:09.906692,1226.1533615523526,130,purchase,Chicago,0
103175,2024-07-22 17:11:02.932302,3772.863888137428,634,refund,San Diego,0
103176,2023-12-05 21:08:00.875361,4075.63550917494,854,refund,Houston,0
103177,2024-07-22 16:47:30.016515,3851.985405546509,406,purchase,Dallas,0
103178,2024-02-11 10:33:37.387304,55.44643252332665,682,refund,Los Angeles,0
103179,2024-03-27 11:01:07.119764,4015.6375082894933,654,purchase,Los Angeles,0
103180,2023-10-26 16:28:16.447174,3481.4718914439695,499,purchase,Los Angeles,0
103181,2024-04-28 14:05:40.353859,1997.6120710685173,272,purchase,Houston,0
103182,2023-12-10 09:31:18.673032,2531.3818983370015,981,purchase,Los Angeles,0
103183,2024-07-12 20:41:56.558639,1291.299995849496,449,purchase,Los Angeles,0
103184,2024-07-14 04:26:01.475486,1427.9206912800935,632,purchase,San Diego,0
103185,2024-04-06 09:38:24.659727,4196.855791803575,787,purchase,San Jose,0
103186,2023-12-30 21:18:35.143832,2992.5389000441096,65,refund,New York,0
103187,2024-10-16 03:25:14.001858,1432.8222573737391,544,refund,Phoenix,0
103188,2024-02-21 09:24:20.372872,4239.354945438811,753,refund,San Jose,0
103189,2024-04-08 22:37:56.231803,827.8026808340702,266,refund,Houston,0
103190,2024-06-07 03:23:39.713530,4458.212151229302,655,refund,Philadelphia,1
103191,2023-12-12 03:21:37.322392,1464.8102298014433,348,refund,Chicago,0
103192,2024-04-10 06:37:53.835468,1618.6407304175552,583,purchase,Dallas,0
103193,2024-04-09 12:07:45.852523,3044.947966176865,857,refund,San Antonio,0
103194,2024-06-06 13:24:30.770768,3722.5964049836293,470,purchase,New York,0
103195,2024-03-07 20:15:30.058137,674.6574368760134,478,refund,San Diego,0
103196,2024-05-28 15:29:28.033791,4705.226114493939,647,refund,Philadelphia,0
103197,2024-07-23 17:05:55.911370,2991.139711940416,440,purchase,Philadelphia,0
103198,2023-11-02 17:16:56.570314,4397.372968800052,653,purchase,Chicago,0
103199,2024-05-16 06:25:09.204756,1112.7102686669034,872,refund,Chicago,0
103200,2024-04-19 10:02:57.035649,4434.478890411309,365,refund,New York,0
103201,2024-09-26 06:19:18.289792,2868.635080327874,458,purchase,Phoenix,0
103202,2024-03-01 00:29:29.459196,649.3177082397282,792,refund,Chicago,0
103203,2024-05-25 05:16:08.788256,3696.777189187405,813,purchase,Phoenix,0
103204,2024-05-26 06:13:25.210573,3668.4522060137747,82,refund,Los Angeles,0
103205,2024-08-28 00:49:05.443528,985.5477718762012,152,refund,New York,0
103206,2024-06-19 01:52:12.241479,3447.2415868636476,86,purchase,Phoenix,0
103207,2024-04-12 15:58:51.383045,3067.2283738991405,539,refund,Chicago,0
103208,2024-02-18 00:20:18.365524,3150.509027144844,286,purchase,Los Angeles,0
103209,2024-03-30 07:48:49.033521,544.4202919828057,120,purchase,Dallas,0
103210,2024-01-13 20:55:43.756110,3424.9254739147746,426,refund,New York,0
103211,2024-10-09 22:16:16.477046,3671.2825698943248,614,purchase,Dallas,0
103212,2024-03-17 04:58:01.212034,1716.662719996561,641,purchase,San Jose,0
103213,2024-06-10 11:49:12.316875,2634.232832771114,622,refund,Los Angeles,0
103214,2024-08-23 01:43:07.836513,1040.4758450872644,943,purchase,San Antonio,0
103215,2023-12-19 16:23:30.263182,1484.0684454954896,315,refund,Chicago,0
103216,2024-09-10 10:53:53.249320,423.4904448303643,937,refund,Phoenix,0
103217,2024-08-31 00:09:28.726042,316.3684996833862,935,refund,New York,0
103218,2024-08-20 11:10:35.404669,2348.2694387986894,727,purchase,San Diego,0
103219,2024-08-19 01:51:40.676298,1666.5135060265777,708,purchase,San Antonio,0
103220,2024-01-01 12:51:12.845207,1232.5447912174182,429,purchase,San Diego,0
103221,2024-02-06 20:05:08.128711,391.2682994833285,736,purchase,Los Angeles,0
103222,2024-06-06 04:08:27.983070,2419.2707648172063,593,purchase,San Antonio,0
103223,2024-08-23 06:39:39.256587,403.31956918285147,374,refund,Houston,0
103224,2023-10-29 15:32:33.798838,312.25442703974625,440,purchase,Phoenix,0
103225,2024-06-05 13:19:43.040027,610.072961250278,80,refund,Houston,0
103226,2024-04-10 15:09:59.763408,772.4353685889005,441,purchase,San Jose,0
103227,2024-01-02 14:11:20.730840,1301.1322859864042,634,purchase,Los Angeles,0
103228,2024-05-31 11:53:38.403100,2807.9148488796977,966,refund,San Jose,0
103229,2024-07-11 00:39:43.167266,655.3060217401124,365,refund,Dallas,0
103230,2024-02-14 01:15:31.306252,2908.8817056461176,891,refund,Houston,0
103231,2024-07-06 17:08:51.766060,1544.624487832144,115,purchase,Chicago,0
103232,2024-10-15 11:43:10.221700,4244.558883288643,513,purchase,Houston,0
103233,2024-05-22 06:45:08.182712,3779.2563540084966,66,refund,Chicago,0
103234,2024-05-07 14:41:44.438379,2384.2613306343387,205,refund,San Antonio,0
103235,2024-09-05 19:12:41.048138,4732.702137399594,847,purchase,Dallas,0
103236,2023-11-20 11:07:01.092438,1667.2328012016355,749,purchase,San Diego,0
103237,2024-10-11 20:38:08.074263,1828.918855222317,326,refund,San Jose,0
103238,2024-08-04 10:32:04.776036,4011.7901812211476,804,purchase,San Antonio,0
103239,2024-07-22 01:33:39.127778,2375.366252309264,973,refund,New York,0
103240,2024-07-20 15:39:08.441105,4410.454664667264,328,refund,New York,0
103241,2023-11-05 17:08:58.027457,320.29109526073205,695,refund,Chicago,0
103242,2024-08-01 22:50:35.316507,2938.452419356562,457,purchase,Los Angeles,0
103243,2023-11-08 20:15:36.705526,749.0428899198008,860,refund,New York,0
103244,2024-03-23 10:45:11.805528,2575.7216973880236,975,purchase,Philadelphia,0
103245,2024-05-25 07:06:12.739915,4968.902145414503,575,refund,Dallas,0
103246,2024-09-24 00:57:48.674610,3911.98531875157,812,refund,New York,0
103247,2024-09-25 23:07:21.304812,2381.1437549009092,501,refund,Philadelphia,0
103248,2024-07-17 23:35:32.171851,54.79146927500822,639,refund,Los Angeles,0
103249,2024-09-28 23:30:58.286019,509.960122806835,4,refund,Dallas,0
103250,2024-07-23 14:57:23.098540,3014.5325804640675,767,refund,New York,0
103251,2024-07-27 22:51:09.041825,1178.21889013379,17,purchase,San Diego,0
103252,2024-06-12 05:44:21.621985,689.9386485283433,316,refund,Philadelphia,0
103253,2024-03-08 10:35:06.724531,1648.065761554315,635,purchase,Los Angeles,0
103254,2024-09-17 06:37:47.919713,4708.783732119637,655,purchase,San Jose,0
103255,2024-06-12 02:16:41.428609,2630.0279596382857,735,purchase,Chicago,0
103256,2023-12-13 03:21:14.192948,1995.0868231043883,307,refund,San Diego,0
103257,2024-06-04 17:32:15.387880,4637.110844448209,525,purchase,Philadelphia,0
103258,2024-08-30 03:39:29.816002,2611.493524920084,554,refund,Houston,0
103259,2024-06-13 05:19:55.013014,3472.431392094486,581,refund,Philadelphia,0
103260,2024-04-18 02:12:12.179906,3461.463941034116,143,purchase,New York,0
103261,2024-04-14 09:18:25.152650,4161.079119153997,132,purchase,Houston,0
103262,2024-02-20 21:37:13.691671,2810.552235573714,899,purchase,Houston,0
103263,2023-10-27 17:07:03.156077,3767.4559532177045,580,purchase,Phoenix,0
103264,2024-08-20 16:51:30.336747,198.32244514608922,694,purchase,Phoenix,0
103265,2024-07-05 11:02:00.719220,2225.65486613895,652,purchase,Houston,0
103266,2024-04-22 12:32:00.148769,3641.351842831218,583,refund,Philadelphia,0
103267,2024-05-07 15:18:34.731606,3925.107031352669,76,refund,New York,0
103268,2024-07-15 01:33:23.945655,418.6702170914155,197,purchase,New York,0
103269,2023-11-27 15:04:38.179718,1669.048641922251,691,purchase,Philadelphia,0
103270,2024-06-15 00:05:55.956307,4400.688965202054,17,refund,San Jose,0
103271,2024-08-23 18:19:52.460337,4192.788608620894,630,purchase,Phoenix,0
103272,2023-11-19 05:25:33.291881,3327.5318338538736,710,purchase,San Antonio,0
103273,2024-05-09 14:21:03.227802,3010.5004219373222,802,refund,San Antonio,0
103274,2023-12-12 13:37:04.329937,1229.8962686862753,512,refund,San Antonio,0
103275,2024-07-21 09:09:05.421043,3252.9528014503344,124,refund,San Jose,0
103276,2024-10-18 14:53:53.167506,3355.8354220723495,276,purchase,Phoenix,0
103277,2024-03-08 00:16:07.847356,4190.388534056225,100,purchase,Dallas,0
103278,2023-12-24 09:25:04.800797,4984.2634493763735,230,refund,New York,0
103279,2024-05-13 16:00:34.123636,2137.294541036296,917,purchase,San Antonio,0
103280,2024-04-03 15:26:35.696404,2459.037125480579,483,purchase,Philadelphia,0
103281,2024-05-17 23:56:38.215453,892.9294039375175,549,purchase,San Jose,0
103282,2023-11-21 06:14:19.153485,3405.5305606709235,324,refund,Houston,0
103283,2024-01-02 10:00:42.492194,2357.8788601833094,437,purchase,Chicago,0
103284,2024-08-21 19:59:11.621406,479.64875683515965,324,purchase,Dallas,0
103285,2024-01-31 08:16:59.025777,209.61710180860834,673,purchase,San Antonio,0
103286,2023-10-30 10:15:12.808151,3864.9895851036617,800,purchase,Houston,0
103287,2024-02-08 04:04:38.405147,516.1959824196282,327,purchase,Phoenix,0
103288,2024-02-26 13:29:42.372873,2673.3721405657257,842,refund,San Jose,0
103289,2024-09-01 15:49:54.401745,3551.3575466251937,699,purchase,Philadelphia,0
103290,2024-10-02 17:33:49.116148,4540.236227901167,67,purchase,New York,0
103291,2024-06-21 00:17:38.581310,2930.793098615976,682,refund,San Diego,0
103292,2023-11-26 23:19:23.472759,2494.103066225534,399,refund,Philadelphia,0
103293,2024-09-22 19:09:02.905614,284.98251351537044,160,refund,San Jose,0
103294,2023-10-28 12:42:38.127712,151.63706871142927,714,refund,Los Angeles,0
103295,2024-06-08 13:19:15.917161,2027.9189031613676,802,purchase,Los Angeles,0
103296,2024-03-06 10:41:36.811217,496.8185911574741,147,purchase,Phoenix,0
103297,2023-12-02 10:50:45.138627,2338.27231391804,337,refund,Phoenix,0
103298,2024-05-03 01:45:55.593293,2766.7648906417444,51,purchase,Houston,0
103299,2024-06-03 14:44:48.499133,2803.710832434535,470,refund,Chicago,0
103300,2024-05-15 07:02:11.090615,3207.4288984475825,822,purchase,Dallas,0
103301,2024-09-09 12:07:59.372485,3336.662132442536,810,refund,San Antonio,0
103302,2024-03-09 00:30:59.172106,4463.890128300307,156,refund,Phoenix,0
103303,2024-02-15 14:18:34.688872,2276.009386384512,395,purchase,New York,0
103304,2024-10-04 07:16:38.974725,1737.0609484403346,788,purchase,New York,0
103305,2024-07-04 09:35:07.897964,2636.3517854343686,364,refund,New York,0
103306,2024-03-27 20:50:35.032103,2773.6806118384966,59,purchase,Houston,0
103307,2024-06-29 10:32:59.295780,263.29265479191224,727,refund,San Antonio,0
103308,2024-10-15 15:34:17.730738,1440.8240225808456,371,purchase,San Antonio,0
103309,2023-12-30 17:05:13.496355,1641.0749654461026,284,refund,San Diego,0
103310,2024-05-04 11:30:26.207853,4821.350247200817,798,refund,San Jose,0
103311,2023-12-07 20:30:50.398765,1129.5834646849191,360,refund,New York,0
103312,2024-07-17 12:01:19.433761,7.24903848520027,518,purchase,Philadelphia,0
103313,2024-07-14 07:16:18.968928,525.7546842824446,737,purchase,San Diego,0
103314,2023-11-29 01:10:46.490168,2817.451824101342,685,purchase,San Diego,0
103315,2024-06-25 02:50:18.545427,1838.6095059149968,65,refund,Houston,0
103316,2024-01-14 11:57:01.132573,4078.1796001465095,416,purchase,New York,0
103317,2024-03-07 12:18:48.415339,3084.3819642795993,234,purchase,San Antonio,0
103318,2024-01-17 12:40:04.551094,663.5984934112214,663,refund,Los Angeles,0
103319,2024-07-29 19:42:41.007314,2669.4216354574155,784,refund,Houston,0
103320,2024-09-18 22:55:16.731693,937.4583631426948,17,purchase,San Diego,0
103321,2024-06-09 17:13:18.460467,3235.1357887236045,938,purchase,Dallas,0
103322,2024-08-14 09:06:36.562106,3590.1010250897266,761,purchase,Dallas,0
103323,2024-03-08 22:50:38.064792,3728.6532018160738,135,purchase,New York,0
103324,2024-07-25 07:14:41.271715,3141.3502242311824,443,purchase,Phoenix,0
103325,2024-03-19 20:40:31.875918,3676.097835367401,630,purchase,Los Angeles,0
103326,2023-11-12 14:35:30.426241,692.299643276072,629,refund,Chicago,0
103327,2024-01-19 16:28:33.399776,4276.631355589775,983,purchase,San Antonio,0
103328,2024-07-04 03:12:34.452670,393.1810082567938,629,purchase,Phoenix,0
103329,2024-09-19 15:19:50.614886,3908.2606795001834,63,purchase,Phoenix,0
103330,2024-07-15 12:02:30.851277,1103.2228226770958,966,refund,Chicago,0
103331,2024-08-27 06:33:36.510590,328.51075732377404,395,purchase,Philadelphia,0
103332,2024-06-04 12:00:11.915130,3141.3532343260094,542,purchase,Chicago,0
103333,2023-12-19 15:07:48.149326,3703.1067119459,786,refund,Dallas,0
103334,2024-10-12 20:42:35.213295,3660.3520741703483,42,purchase,Dallas,0
103335,2024-08-13 01:50:26.511211,2016.0887733622174,556,purchase,Dallas,0
103336,2023-12-23 10:38:47.964920,1067.688036750506,576,purchase,San Antonio,0
103337,2024-09-14 21:13:14.262914,2564.386236676765,227,refund,Philadelphia,0
103338,2024-09-11 04:30:29.520800,2123.1568029432615,704,refund,Dallas,0
103339,2024-02-06 16:56:46.760069,1498.4761751148558,256,purchase,San Diego,0
103340,2024-03-18 09:34:23.616453,4989.665548142519,328,refund,Houston,0
103341,2024-01-25 09:51:41.145664,3695.7663123215616,101,refund,San Diego,0
103342,2023-10-29 04:13:54.111392,1641.9485100689053,567,refund,San Antonio,0
103343,2024-04-20 22:29:00.783619,977.2409415299749,455,refund,Dallas,0
103344,2023-10-30 00:42:29.258573,4009.1515986518048,252,refund,Los Angeles,0
103345,2024-01-11 19:52:33.967351,2628.3812174287023,668,refund,San Jose,0
103346,2024-08-10 17:14:25.193027,2865.7986850816174,169,refund,New York,0
103347,2024-04-12 00:34:53.654616,4074.6366293545284,803,purchase,San Diego,0
103348,2024-08-30 16:14:42.925456,546.0361517719772,638,refund,San Diego,0
103349,2023-11-12 00:07:35.016845,3852.3848168218983,649,purchase,San Antonio,0
103350,2024-08-26 05:40:22.434113,2052.8979935424754,39,refund,Phoenix,0
103351,2024-01-15 13:30:02.821917,2850.075852319941,850,refund,New York,0
103352,2024-06-01 04:01:39.308887,2652.919204044751,547,purchase,Dallas,0
103353,2024-09-07 15:44:10.194105,127.03230042244633,882,refund,San Diego,1
103354,2024-07-05 12:45:18.171217,3875.70116372628,281,refund,Houston,0
103355,2024-05-16 06:25:29.957306,3633.0868734317805,866,purchase,Chicago,0
103356,2024-06-14 16:00:43.212098,76.06968680076916,638,purchase,Los Angeles,0
103357,2023-11-24 16:23:16.098871,2684.6500666036713,674,refund,Dallas,0
103358,2024-04-01 10:16:08.417598,4747.565410645083,896,purchase,San Diego,0
103359,2024-06-11 06:50:18.595364,4161.317835897746,1000,refund,San Jose,0
103360,2024-06-28 05:07:54.952688,3426.0374470482598,368,refund,Philadelphia,0
103361,2024-01-08 17:08:20.952668,1756.589284047443,256,refund,New York,0
103362,2024-10-20 13:35:43.282045,4921.357127778201,180,purchase,Los Angeles,0
103363,2024-02-01 14:31:47.388884,912.6756799670706,535,refund,San Diego,0
103364,2023-12-22 08:28:38.249525,3470.601511225517,492,purchase,Los Angeles,0
103365,2023-12-10 12:58:35.528131,1205.4070074531603,950,purchase,San Jose,0
103366,2023-11-03 01:40:05.142008,1464.8083034994606,409,purchase,Dallas,0
103367,2024-08-09 04:03:51.755069,4871.761739773593,917,refund,Dallas,0
103368,2024-05-09 23:57:57.206702,3679.676611976121,677,purchase,Philadelphia,0
103369,2024-07-22 14:28:00.052392,3298.6726819628543,760,refund,San Antonio,0
103370,2023-11-06 12:08:31.122594,2375.180523739031,469,purchase,Philadelphia,0
103371,2024-05-04 13:45:24.282556,3693.7916819105603,288,purchase,Chicago,0
103372,2024-05-08 02:05:49.964836,1491.7686137702597,813,refund,San Jose,0
103373,2024-05-16 06:09:31.568029,3922.5359563418565,127,purchase,Houston,0
103374,2024-08-11 07:40:01.787922,2972.2310198187265,136,purchase,Chicago,0
103375,2023-10-25 09:15:16.535874,3628.639210879156,36,refund,San Antonio,0
103376,2024-01-28 04:27:20.914570,3769.6083550140193,168,refund,Houston,0
103377,2024-02-04 12:54:43.204810,3167.555389741051,522,refund,San Diego,0
103378,2024-03-17 13:54:15.390092,1985.8815504946392,806,purchase,New York,0
103379,2024-02-24 09:24:33.420374,1689.019950815754,385,purchase,San Jose,0
103380,2024-03-06 11:14:41.579418,3547.3429432889166,895,refund,Philadelphia,0
103381,2024-04-24 16:54:57.530815,1158.5940336789497,312,purchase,Houston,0
103382,2024-02-09 12:08:31.777451,1454.813623568879,339,purchase,New York,0
103383,2024-09-25 03:23:23.306486,1899.4935245592103,669,purchase,Los Angeles,0
103384,2024-08-29 09:21:23.335300,4958.080867885283,506,refund,San Diego,0
103385,2024-02-07 06:58:32.219484,2828.4027638893376,916,refund,Phoenix,0
103386,2024-06-01 04:12:45.990569,2837.1915327682354,427,purchase,Philadelphia,0
103387,2024-08-23 20:42:42.498329,4170.223084485787,682,purchase,Houston,0
103388,2024-04-24 14:05:44.997628,428.08946794018834,544,purchase,Los Angeles,0
103389,2023-12-27 13:49:43.832210,2850.0702351007308,811,purchase,Chicago,0
103390,2024-04-15 08:34:39.952989,866.9994928744109,429,refund,New York,0
103391,2023-10-29 18:19:07.926221,497.2111210790133,7,refund,Chicago,0
103392,2024-06-09 04:05:56.584943,4787.022254422392,680,refund,New York,0
103393,2024-01-19 14:41:51.814904,2932.0733204830913,560,refund,San Jose,0
103394,2024-02-01 05:28:00.889715,3671.1816199155046,174,purchase,Philadelphia,0
103395,2024-07-04 03:20:54.641907,3211.4694034997797,943,refund,Dallas,0
103396,2023-11-01 06:36:53.827687,238.1441704894745,373,refund,Dallas,0
103397,2024-01-10 10:36:38.107493,3346.8527689658945,252,refund,New York,0
103398,2024-08-07 10:33:45.847589,2446.977055604798,68,refund,San Antonio,0
103399,2023-11-13 16:48:27.376413,2569.638618429272,537,purchase,San Jose,0
103400,2024-05-14 22:57:10.675406,4322.519372557453,510,purchase,Houston,0
103401,2024-08-15 14:52:11.687051,4342.855875041418,622,purchase,Philadelphia,0
103402,2024-05-20 18:54:01.846563,4604.762363501745,740,purchase,Los Angeles,0
103403,2024-05-16 20:18:39.464894,716.1994036305223,519,refund,San Antonio,0
103404,2023-10-31 16:54:00.724028,2863.8387285257004,866,refund,San Diego,0
103405,2024-05-16 20:12:16.567083,3498.2453495431437,913,refund,San Antonio,0
103406,2024-07-03 11:19:02.994755,2905.6299957755105,238,purchase,Los Angeles,0
103407,2024-01-09 07:56:34.962418,4975.222581772698,736,refund,New York,0
103408,2024-09-15 23:09:32.508197,4648.5304296067325,529,refund,San Jose,0
103409,2024-05-31 23:45:13.259249,4802.303612273936,279,purchase,San Antonio,0
103410,2024-07-19 04:09:25.243473,543.8765017358409,913,purchase,Philadelphia,0
103411,2024-10-03 09:27:12.940013,1829.4710992485473,783,purchase,Houston,0
103412,2024-03-31 01:53:13.074003,826.6366812313104,384,refund,Dallas,0
103413,2024-03-07 06:19:34.290552,748.637750924896,557,purchase,Chicago,0
103414,2024-08-08 01:26:30.880980,2159.3959077906475,672,refund,San Jose,1
103415,2024-02-19 23:27:52.329784,4255.627625319188,781,purchase,Phoenix,0
103416,2024-10-17 11:03:03.902896,186.7733683098981,169,purchase,Philadelphia,0
103417,2024-04-15 17:20:04.274223,4634.169217370557,912,refund,San Diego,0
103418,2024-01-21 19:09:53.032825,2055.244815188806,421,purchase,San Antonio,0
103419,2024-06-11 03:11:17.708271,1398.8399984192154,943,purchase,Chicago,0
103420,2023-10-23 17:51:11.622969,3074.4208095684585,379,refund,Dallas,0
103421,2024-05-21 12:59:46.095638,2733.1773158881524,45,purchase,San Antonio,0
103422,2024-01-05 17:59:22.930894,3278.602656942972,582,refund,Chicago,0
103423,2023-12-16 18:49:03.608044,3466.848178270826,149,purchase,Los Angeles,0
103424,2024-04-21 06:10:19.507650,1480.4456814408936,224,refund,Chicago,0
103425,2024-02-02 23:00:15.707254,2017.0478430066269,5,refund,San Diego,0
103426,2024-05-04 20:49:50.828006,4642.689137490504,418,purchase,San Diego,0
103427,2023-12-03 02:43:39.117462,4755.354186667904,461,refund,New York,0
103428,2024-01-19 18:51:13.529001,992.9854259834643,206,refund,Los Angeles,0
103429,2023-12-18 01:39:32.764347,4373.925819981824,639,purchase,Dallas,0
103430,2024-03-25 03:13:14.441123,4499.832510567288,18,refund,New York,0
103431,2024-03-16 07:19:39.324248,1542.3885450427326,570,purchase,Dallas,0
103432,2024-05-10 23:01:48.137066,143.44856070431157,48,purchase,New York,0
103433,2024-10-01 13:00:49.446113,4875.610928739473,407,purchase,Los Angeles,0
103434,2023-11-25 22:10:35.199407,4105.5725036978265,935,refund,San Jose,0
103435,2024-03-05 15:33:04.986583,1261.0828571358202,877,purchase,Chicago,0
103436,2024-06-24 08:53:50.419856,2975.6777260136205,520,purchase,San Diego,0
103437,2024-04-21 07:00:00.052558,2837.797753877879,896,purchase,Chicago,0
103438,2024-01-17 18:21:39.915133,339.3806898191074,4,purchase,San Jose,0
103439,2024-01-19 08:00:16.176322,3674.091529800722,761,purchase,Chicago,0
103440,2024-04-22 03:04:23.187595,4495.160649100855,549,refund,Chicago,0
103441,2023-11-27 08:05:14.129810,155.60363647822325,527,purchase,Los Angeles,0
103442,2024-07-23 08:56:33.505873,4348.237533071977,457,purchase,San Antonio,0
103443,2024-05-17 03:07:12.300585,2679.2027488928115,708,refund,Chicago,0
103444,2024-10-05 23:03:43.653917,3475.8105990387407,292,refund,San Diego,0
103445,2024-02-25 07:18:44.472332,4735.063759932818,969,refund,Chicago,0
103446,2024-06-22 09:43:49.946570,1165.3215445108951,669,purchase,Philadelphia,0
103447,2024-09-02 15:35:18.767253,4524.032310020789,476,purchase,San Jose,0
103448,2024-07-26 14:11:09.685440,1661.604747236804,636,purchase,Chicago,0
103449,2024-07-16 17:51:37.188370,810.6807163735285,402,purchase,Chicago,0
103450,2024-09-05 22:37:09.539047,3654.3707294359497,168,refund,Chicago,0
103451,2024-03-20 07:04:05.728713,658.9888558539121,797,refund,San Jose,0
103452,2024-09-27 12:50:08.932728,2251.628650610577,881,refund,San Antonio,0
103453,2024-04-16 12:31:44.917447,1633.1225600249356,364,purchase,San Diego,0
103454,2024-02-16 03:43:15.981352,838.3545641130714,2,purchase,Los Angeles,0
